Calendar Year,Property ID,Property Adress,Property ZIP Code,Year Built,ENERGY STAR Score,Site EUI (kBtu/ft²),Site Energy Use (kBtu),Indoor Water Use (All Water Sources) (kgal),Borough,Latitude,Longitude,Community Board,Borough_CommBoard
2022,2661810,30 Dongan Pl,10040,1931,55,87.4,6218369.7,4712.7,MANHATTAN,40.863539,-73.928435,112,MANHATTAN_112
2022,2661817,91 Fort Washington Avenue,10032,1920,77,79.2,4786120.8,6417.5,MANHATTAN,40.838126,-73.94389,112,MANHATTAN_112
2022,4014192,4720 Broadway,10040,1935,73,75.4,3946886.1,210127.8,MANHATTAN,40.864749,-73.928712,112,MANHATTAN_112
2022,4014223,1648 West 9th Street,11223,1928,80,78.8,4018117.1,3220.4,BROOKLYN,40.606497,-73.982321,311,BROOKLYN_311
2022,4843831,2306 Ocean Ave,11229,1935,60,81.7,6892502.8,4872.8,BROOKLYN,40.605363,-73.952552,315,BROOKLYN_315
2022,6260139,1675 West 9th St,11223,1935,64,80,3648328,2345.7,BROOKLYN,40.60622,-73.982249,311,BROOKLYN_311
2022,6260224,70 Dahill Road,11218,1934,98,47.1,7041423.7,5181.8,BROOKLYN,40.645638,-73.981046,312,BROOKLYN_312
2022,6260314,676 Riverside Drive,10031,1911,85,66.3,6767708,4541.4,MANHATTAN,40.826794,-73.952217,109,MANHATTAN_109
2022,2638320,145 West 96th Street,10025,1900,93,58.1,5928721.8,3112.6,MANHATTAN,40.793421,-73.96884,107,MANHATTAN_107
2022,2638809,740 West End Avenue,10025,1920,98,47.9,6970144.7,,MANHATTAN,40.795352,-73.973126,107,MANHATTAN_107
2022,5841233,1011 Carroll Place,10452,1936,100,81.7,5575632.3,6582.1,BRONX,40.829817,-73.919387,204,BRONX_204
2022,6217673,1072 Woodycrest Ave,10452,1928,35,88.9,4147179.9,6337.5,BRONX,40.834282,-73.926714,204,BRONX_204
2022,6222851,15 East 10th Street,10003,1910,90,64.5,2343863,841.6,MANHATTAN,40.732917,-73.994238,102,MANHATTAN_102
2022,6222853,165 West 83rd Street,10025,1912,90,61.8,2255605.7,1337.4,MANHATTAN,40.785271,-73.975318,107,MANHATTAN_107
2022,6222855,1815 Grand Concourse,10453,1928,16,101.1,3671412.6,4395.6,BRONX,40.847311,-73.908175,205,BRONX_205
2022,6247708,917 Ogden Avenue,10452,1929,56,78.1,2879717.9,,BRONX,40.83101,-73.930475,204,BRONX_204
2022,6248903,2471 Grand Avenue,10452,1928,45,83.7,3600241.1,,BRONX,40.863481,-73.902773,207,BRONX_207
2022,6250431,2290 Andrews Avenue,10452,1931,36,82.9,2461713.6,4118.4,BRONX,40.861262,-73.907502,207,BRONX_207
2022,6250436,51 Buchanan Place,10452,1935,30,91.2,3693679.5,,BRONX,40.858418,-73.906294,205,BRONX_205
2022,6250440,408 West 34th Street,10001,1960,36,88.8,4131243.9,2574.8,MANHATTAN,40.753555,-73.99673,104,MANHATTAN_104
2022,6255035,315 West End Avenue,10023,1950,62,73.1,2477469,826.6,MANHATTAN,40.781718,-73.983105,107,MANHATTAN_107
2022,6255036,974 45TH Street,11219,1926,60,78.2,2502525.1,2883.7,BROOKLYN,40.641676,-73.99711,312,BROOKLYN_312
2022,6261386,105 East 177th Street,10453,1927,74,73.4,3308202,4310.3,BRONX,40.849617,-73.907709,205,BRONX_205
2022,6263045,30 West 181st Street,10453,1926,8,137.5,4805778.9,6390.3,BRONX,40.856231,-73.906833,205,BRONX_205
2022,6263117,3520 Dekalb Avenue,10467,1927,28,95.1,4942781.1,5283.1,BRONX,40.882892,-73.879933,207,BRONX_207
2022,6263139,831 Bartholdi Street,10467,1974,70,65.2,8326353.4,8635.9,BRONX,40.87379,-73.862289,212,BRONX_212
2022,6723414,2198 Cruger avenue,10462,1930,52,76.3,6743949.7,7200.3,BRONX,40.856317,-73.866627,211,BRONX_211
2022,6738997,2180 Bronx Park East,10462,1936,66,69.4,5213368.4,6232.8,BRONX,40.85566,-73.869871,211,BRONX_211
2022,6789787,3340 Fort Independence Street,10463,1927,11,117.3,9360160.8,,BRONX,40.879148,-73.89959,208,BRONX_208
2022,11715416,1430 43rd Street,11219,1950,88,67.2,2393419.1,,BROOKLYN,40.636564,-73.985624,312,BROOKLYN_312
2022,12452303,2643 Sedgewick Avenue,10468,1925,100,13.3,399450.2,,BRONX,40.869458,-73.904489,207,BRONX_207
2022,13294622,2197 Cruger Avenue,10462,1928,80,59.1,4151312.1,,BRONX,40.856265,-73.866649,211,BRONX_211
2022,14997976,55 East 196 street,10468,1942,57,72.3,2568085.1,2472.9,BRONX,40.868618,-73.894649,207,BRONX_207
2022,16855560,215 East 164th Street,10456,1927,15,103.6,14008059.8,11569.4,BRONX,40.829581,-73.919228,204,BRONX_204
2022,20634259,317 West 99th Street,10025,1920,76,69.3,3318071.8,3100.8,MANHATTAN,40.797382,-73.972233,107,MANHATTAN_107
2022,20634263,309 West 99th Street,10025,1920,64,73.7,3545748.7,21365.6,MANHATTAN,40.797341,-73.972139,107,MANHATTAN_107
2022,20634270,700 West End Avenue,10025,1925,97,49.2,2745832,2285.9,MANHATTAN,40.794043,-73.974084,107,MANHATTAN_107
2022,2651971,147-28 90 Avenue,11435,1928,99,42.1,2567044.3,4870.9,QUEENS,40.703037,-73.808121,412,QUEENS_412
2022,6286185,629 Kappock Street,10463,1961,87,62.5,8163214.4,3557.7,BRONX,40.879964,-73.917124,208,BRONX_208
2022,6303859,155 East 91 Street,10128,1927,87,70.2,2656152.6,1250.7,MANHATTAN,40.782491,-73.952784,108,MANHATTAN_108
2022,6309277,41-42 66 Street,11377,1927,32,112.4,3082855.8,2131.1,QUEENS,40.743975,-73.898007,402,QUEENS_402
2022,6682474,1116 Carroll Street,11225,1925,24,128.6,4160080.4,5715.5,BROOKLYN,40.667344,-73.953856,309,BROOKLYN_309
2022,6682477,3033 Brighton 13 Street,11235,1926,53,100.7,3405031.9,2911.4,BROOKLYN,40.579295,-73.955998,313,BROOKLYN_313
2022,6685863,171 Meserole Street,11206,1930,65,97.6,3220815.8,,BROOKLYN,40.708178,-73.942286,301,BROOKLYN_301
2022,6685864,165 Meserole Street,11206,1930,68,96.7,3192103.8,,BROOKLYN,40.708156,-73.942521,301,BROOKLYN_301
2022,6716109,161 East 90 Street,10128,1926,41,90.4,3444946,1330,MANHATTAN,40.781792,-73.953066,108,MANHATTAN_108
2022,21642041,12 McGuinness Boulevard South,11222,2007,42,64.4,3842291.1,1475.2,BROOKLYN,40.722513,-73.946805,301,BROOKLYN_301
2022,24753974,"535 4 AVENUE, 11215",11215,2015,13,70,8160770.9,,BROOKLYN,40.666916,-73.991572,306,BROOKLYN_306
2022,24753987,"21 WEST 118 STREET, 10026",10026,1940,50,81.1,2684123.4,3236.5,MANHATTAN,40.802501,-73.946734,110,MANHATTAN_110
2022,24766945,"91 JUNIUS STREET, 11207",11207,2016,95,29.6,6475224.7,22612.1,BROOKLYN,40.672816,-73.903776,316,BROOKLYN_316
2022,25151422,"555 4 AVENUE,",11215,2018,100,35.3,3654297.1,,BROOKLYN,40.666491,-73.991468,307,BROOKLYN_307
2022,25514627,141 west 144 street,10030,1928,98,33.6,956525.3,4656.6,MANHATTAN,40.820518,-73.938478,110,MANHATTAN_110
2022,26000440,"1131 3 AVENUE, 10065",10065,1961,30,90.3,28271453,,MANHATTAN,40.766005,-73.963322,108,MANHATTAN_108
2022,26648921,660 BERGEN STREET,11238,2007,100,18.4,473370.6,611.2,BROOKLYN,40.679266,-73.967523,308,BROOKLYN_308
2022,26684858,"9522 SCHENCK STREET, 11236",11236,2006,100,1.4,39582.6,,BROOKLYN,40.630999,-73.88775,318,BROOKLYN_318
2022,6271350,66 AINSLIE ST,11211,2015,99,46,1941599.9,124.6,BROOKLYN,40.712651,-73.95218,301,BROOKLYN_301
2022,6779588,325 LAFAYETTE AVE,11238,2018,99,27.1,3905206.6,3470.2,BROOKLYN,40.688624,-73.962308,302,BROOKLYN_302
2022,7079432,2821 Briggs Avenue,10458,1916,17,132.5,4079517.2,7845.6,BRONX,40.868591,-73.889601,207,BRONX_207
2022,7085689,2471 Davidson Ave,10468,1917,16,130.1,3552295.6,5448.3,BRONX,40.863393,-73.901794,207,BRONX_207
2022,7085751,1111 Ward Ave,10472,1927,1,340.4,14707213,6376.9,BRONX,40.826513,-73.87679,209,BRONX_209
2022,7152641,2494 Morris Avenue,10468,1916,100,26.6,676968.3,4011.9,BRONX,40.863108,-73.899357,207,BRONX_207
2022,7155617,140 w 238th Street,10463,1921,65,81.7,3476262.7,4368.6,BRONX,40.884076,-73.898053,208,BRONX_208
2022,15634002,222 JOHNSON AVE,11206,2020,95,33.7,3922069.9,,BROOKLYN,40.706865,-73.940202,301,BROOKLYN_301
2022,16354060,144 East 24th Street,10010,1930,72,84.1,3219147.8,1380.3,MANHATTAN,40.740033,-73.983963,106,MANHATTAN_106
2022,19516609,3139 BROADWAY,10027,1905,2,169.2,4298537.9,,MANHATTAN,40.813847,-73.959651,109,MANHATTAN_109
2022,19516613,41-45 TIEMANN PLACE,10027,1907,73,100.6,5833171.9,2834.1,MANHATTAN,40.815417,-73.959422,109,MANHATTAN_109
2022,20405485,150 Prospect Park West,11215,1910,78,84.7,2989900.1,2147.3,BROOKLYN,40.664071,-73.977306,306,BROOKLYN_306
2022,20405551,500 Nostrand Avenue,11216,1931,24,101.1,6204459.8,4580.3,BROOKLYN,40.681695,-73.949852,303,BROOKLYN_303
2022,20405636,421 West 21st Street,10011,1950,1,236.5,6339005.8,1039.7,MANHATTAN,40.745565,-74.003093,104,MANHATTAN_104
2022,20405649,361 East 50th Street,10022,1940,83,38.3,1912886.1,2713.9,MANHATTAN,40.754308,-73.967151,106,MANHATTAN_106
2022,20405659,2053 Frederick Douglass Blvd,10026,1900,96,60.2,2277447.4,1072,MANHATTAN,40.80149,-73.95752,110,MANHATTAN_110
2022,20405685,78 Prospect Park West,11215,1937,40,118,4839903.4,1615.6,BROOKLYN,40.667885,-73.974122,306,BROOKLYN_306
2022,20405990,145 Madison Avenue,10016,2016,56,58.5,4283521.4,1501.3,MANHATTAN,40.746236,-73.984059,105,MANHATTAN_105
2022,20408210,275-285 Saint Nicholas Avenue,10027,1921,1,131.7,6678126.7,,MANHATTAN,40.810293,-73.952945,109,MANHATTAN_109
2022,20408216,3624 BROADWAY,10027,1905,1,140.4,6446415.9,769.4,MANHATTAN,40.829161,-73.948443,109,MANHATTAN_109
2022,20408306,480 Nostrand Avenue,11216,1900,35,112.5,3204894.3,5072.5,BROOKLYN,40.682428,-73.949999,303,BROOKLYN_303
2022,20408307,2 Macon Street,11216,1910,33,93.2,2732185.9,,BROOKLYN,40.680916,-73.950952,303,BROOKLYN_303
2022,20424906,154 West 70th Street,10023,1899,87,35.9,4785466.4,4939.4,MANHATTAN,40.776799,-73.981409,107,MANHATTAN_107
2022,21902522,1060 Sheridan Ave,10456,1918,1,400.2,12160114.5,,BRONX,40.830777,-73.918674,204,BRONX_204
2022,22027762,617 West 170th Street,10032,1917,100,19.6,588152.1,3257.8,MANHATTAN,40.842683,-73.939817,112,MANHATTAN_112
2022,22028497,623 West 170th Street,10032,1917,71,92.4,2772702.6,2800.7,MANHATTAN,40.842729,-73.939925,112,MANHATTAN_112
2022,22036109,629 West 170th St,10032,1917,66,96.4,2893382.4,1960.6,MANHATTAN,40.842773,-73.94003,112,MANHATTAN_112
2022,23846734,77 Clarkson Ave,11226,2018,100,15.5,652456.5,,BROOKLYN,40.654988,-73.957419,309,BROOKLYN_309
2022,23853078,850 Metropolitan Ave,11211,1920,52,45.6,1877254.3,,BROOKLYN,40.714657,-73.940354,301,BROOKLYN_301
2022,25746041,2651 Broadway,10025,1910,40,193.9,7121851.6,4007.8,MANHATTAN,40.797588,-73.969654,107,MANHATTAN_107
2022,26528216,285 Quincy St,11216,1931,100,10.1,313363.2,994.8,BROOKLYN,40.687118,-73.949336,303,BROOKLYN_303
2022,26698456,869 East 147th St,10455,2019,92,42.7,7449689.7,,BRONX,40.810414,-73.904671,201,BRONX_201
2022,26698466,2519 Creston Ave,10468,2018,100,29.5,6140104.1,,BRONX,40.8634,-73.897679,207,BRONX_207
2022,2563626,33 CENTRAL AVE,10301,1923,97,55.6,4172582.9,2585.3,STATEN IS,40.64095,-74.076785,501,STATEN IS_501
2022,6349137,3313 Church Avenue,11203,1923,11,83.7,2118043.4,,BROOKLYN,40.650971,-73.946448,317,BROOKLYN_317
2022,6349351,2201 Caton Ave,11226,1938,57,93.4,2798240.2,2743.1,BROOKLYN,40.652916,-73.957038,314,BROOKLYN_314
2022,6678427,102-23 Horace Harding Expressway,11368,2012,40,84.7,2607831.5,2112.6,QUEENS,40.736832,-73.855918,404,QUEENS_404
2022,6683079,1741 Pilgrim Ave,10461,1993,100,20.6,702694.9,3946.5,BRONX,40.846374,-73.833474,210,BRONX_210
2022,6693878,394 montgomery st,11225,1925,39,102.7,3154142,1997.2,BROOKLYN,40.66543,-73.951659,309,BROOKLYN_309
2022,6936560,1975   CRESTON AVE,10453,1920,54,107.3,4074809.3,4690.3,BRONX,40.850656,-73.906743,205,BRONX_205
2022,7164473,2101 Creston Avenue,10453,1927,9,111,6740267.4,7013.6,BRONX,40.854169,-73.90355,205,BRONX_205
2022,7524974,25-02 Steinway Street,11103,1929,97,28.8,871245.5,,QUEENS,40.767594,-73.911996,401,QUEENS_401
2022,7524975,25-12 Steinway Street,11103,1928,85,36.8,1107970.4,3209.9,QUEENS,40.767586,-73.912004,401,QUEENS_401
2022,7524977,2522 Steinway Street,11103,1929,69,38.6,1161842.4,,QUEENS,40.767577,-73.912007,401,QUEENS_401
2022,7534445,312 West 15 Street,10011,1900,86,83,2329202.7,1415.6,MANHATTAN,40.740715,-74.002685,104,MANHATTAN_104
2022,8413260,124 Jackson Street,11211,2007,82,44.3,1195933.4,685.2,BROOKLYN,40.716505,-73.946164,301,BROOKLYN_301
2022,8688497,PO Box 320671 Bush Terminal,11232,1919,38,94.6,3037424.5,38.9,BROOKLYN,40.652939,-74.018322,307,BROOKLYN_307
2022,8688503,PO Box 320671 Bush Terminal,11232,1909,1,186.3,5961183.4,3983.2,BROOKLYN,40.652939,-74.018322,307,BROOKLYN_307
2022,8688508,PO Box 320671 Bush Terminal,11232,1926,22,131.1,4004773.7,251,BROOKLYN,40.652939,-74.018322,307,BROOKLYN_307
2022,8717292,1322 East 14th Street,11230,2008,49,70.7,1817046.3,732.3,BROOKLYN,40.617133,-73.960829,314,BROOKLYN_314
2022,8718679,220 Park Ave South,10003,1987,13,78.5,2640098.9,2470.1,MANHATTAN,40.737061,-73.988666,105,MANHATTAN_105
2022,9612796,9302 Ridge Blvd,11220,1950,57,84.2,3669859.8,2999.8,BROOKLYN,40.619166,-74.035769,310,BROOKLYN_310
2022,9613138,1302 Newkirk Avenue,11230,1950,46,84.8,7637589.8,8460.5,BROOKLYN,40.634745,-73.964936,314,BROOKLYN_314
2022,9613242,6309 Bay Parkway,11204,1950,61,90.2,5814869.7,1823.4,BROOKLYN,40.614885,-73.98033,311,BROOKLYN_311
2022,9613249,957 Greene Ave,11221,1950,92,57.1,2796748.7,2418.5,BROOKLYN,40.690953,-73.929031,303,BROOKLYN_303
2022,9636081,305 East 140th Street,10454,2016,77,66.6,1691305.8,426.4,BRONX,40.81167,-73.924903,201,BRONX_201
2022,9636997,2570 Briggs Avenue,10458,1960,42,82.2,3243574.5,,BRONX,40.863682,-73.893612,207,BRONX_207
2022,9636998,2540 Valentine Avenue,10458,1960,100,28.5,916370.3,3674.8,BRONX,40.863258,-73.895113,207,BRONX_207
2022,9637002,2675 Morris Avenue,10468,1950,6,100.4,5270351.8,,BRONX,40.867491,-73.89597,207,BRONX_207
2022,9637012,25 E Mosholu Pkwy N,10467,1940,4,140,6837960.3,,BRONX,40.879794,-73.883435,207,BRONX_207
2022,9637020,2995 Marion Avenue,10458,1955,100,15.8,727474,5114.8,BRONX,40.869954,-73.8827,207,BRONX_207
2022,9637022,3435 Gates Place,10467,1950,21,103.3,5008574.4,,BRONX,40.882822,-73.88373,207,BRONX_207
2022,9637027,2682 Creston Avenue,10468,1955,61,73.5,2734349.6,5457.8,BRONX,40.867298,-73.894929,207,BRONX_207
2022,9637859,924 Metropolitan Ave,11211,2015,63,83,2083251,873.8,BROOKLYN,40.714563,-73.938179,301,BROOKLYN_301
2022,12067664,102 Albemarle Road,11218,1939,38,92.7,4728962.1,,BROOKLYN,40.645127,-73.979648,312,BROOKLYN_312
2022,12069382,2940 Grand Concourse,10458,1923,57,82.6,6201685,,BRONX,40.87185,-73.888146,207,BRONX_207
2022,16089558,619 WEST 140TH STREET,10031,1926,30,110.7,4653018.6,2552.2,MANHATTAN,40.823778,-73.953968,109,MANHATTAN_109
2022,16090147,3220 Steuben Ave,10467,1926,100,15,636253.1,,BRONX,40.877353,-73.881718,207,BRONX_207
2022,23250951,2850 Webb Ave,10468,1950,98,33.8,1831746,6522.3,BRONX,40.873251,-73.900655,208,BRONX_208
2022,23250991,350 East 207 Street,10466,1940,18,123.3,3451995.4,1961.4,BRONX,40.875059,-73.874935,207,BRONX_207
2022,23251000,685 East 228 Street,10466,1929,56,86,2449490.2,2459.2,BRONX,40.890135,-73.859933,212,BRONX_212
2022,23348007,8765 171 Street,11432,2014,91,36.8,1002018.6,868.4,QUEENS,40.710901,-73.79069,412,QUEENS_412
2022,26656509,2155 Bolton Street,10462,1950,100,17.8,576002.6,4677.6,BRONX,40.855085,-73.86869,211,BRONX_211
2022,2710809,201 Eastern Parkway,11238,1924,34,114.9,15893609.3,8023.1,BROOKLYN,40.671519,-73.962047,308,BROOKLYN_308
2022,2710810,263 Eastern Parkway,11238,1920,55,102.5,7689876.5,5329.8,BROOKLYN,40.671131,-73.960202,308,BROOKLYN_308
2022,2710811,284 Eastern Parkway,11225,1900,79,84,6443075,2431.9,BROOKLYN,40.671046,-73.959878,309,BROOKLYN_309
2022,2710812,289 Empire Boulevard,11225,1927,62,99.3,7500018.4,3332.5,BROOKLYN,40.663816,-73.952554,309,BROOKLYN_309
2022,2710813,275 Linden Boulevard,11226,1930,87,69.3,9399856.8,7272.8,BROOKLYN,40.652706,-73.948724,317,BROOKLYN_317
2022,2710814,751 Troy Avenue,11203,1938,57,105.7,9609890,5098.9,BROOKLYN,40.654748,-73.936512,317,BROOKLYN_317
2022,6699400,1740 Carroll Street,11213,1935,64,85.3,3292753.1,2618.2,BROOKLYN,40.665981,-73.92891,309,BROOKLYN_309
2022,6699420,186 Prospect Place,11238,1931,42,121.5,4125399.1,1581.4,BROOKLYN,40.678013,-73.970556,308,BROOKLYN_308
2022,6699425,207 East 91st Street,11212,1928,61,97.1,3438303.8,2710.9,BROOKLYN,40.65949,-73.926091,317,BROOKLYN_317
2022,6699428,480 Lefferts Avenue,11225,1939,31,119.1,5471083,3235.9,BROOKLYN,40.66269,-73.945285,309,BROOKLYN_309
2022,6699431,801 Avenue C,11218,1941,78,84,3631241.7,1411.1,BROOKLYN,40.641208,-73.971055,312,BROOKLYN_312
2022,6700979,255 Ocean Avenue,11225,1921,73,94.6,3919562.3,2356.1,BROOKLYN,40.656705,-73.962178,309,BROOKLYN_309
2022,6300240,619W 163rd ST,10032,1923,100,63.5,1722600.4,2511.2,MANHATTAN,40.838224,-73.943124,112,MANHATTAN_112
2022,2546299,628 West 151st Street,10031,1914,92,68.7,4303703.9,3869.7,MANHATTAN,40.8305,-73.948374,109,MANHATTAN_109
2022,2552023,420 West 206th Street,10034,1946,70,70.7,5897670.6,5659.3,MANHATTAN,40.863241,-73.918106,112,MANHATTAN_112
2022,2558902,2175 Cedar Avenue,10468,1940,65,80.2,7272117.6,6278.2,BRONX,40.860663,-73.913243,207,BRONX_207
2022,2558903,2121 Cedar Avenue,10468,1931,61,79.7,5613767.4,4452.7,BRONX,40.860342,-73.913674,207,BRONX_207
2022,2558912,2101 Cedar Avenue,10468,1932,70,74.7,5262037.4,5242.7,BRONX,40.860224,-73.913829,207,BRONX_207
2022,2559051,146 Beach 24th Street,11691,2000,100,46.7,4395706.9,8175.6,QUEENS,40.59382,-73.757729,414,QUEENS_414
2022,2562061,2527 Valentine Ave,10461,1925,44,113.3,5810289.6,6367.4,BRONX,40.862836,-73.89546,207,BRONX_207
2022,2596985,68-64 Yellowstone Blvd,11375,1939,83,67.1,10045137.2,5914.8,QUEENS,40.724925,-73.847293,406,QUEENS_406
2022,2596991,402 Ocean Pkwy,11218,1938,71,81.9,4508905.2,3817.2,BROOKLYN,40.639224,-73.973329,312,BROOKLYN_312
2022,2699696,2260 Bronx Park East,10467,1938,100,15.9,910295.5,,BRONX,40.859273,-73.870829,211,BRONX_211
2022,2699704,2206 Holland Ave,10467,1938,100,13.1,840103.1,,BRONX,40.85821,-73.865618,211,BRONX_211
2022,2700188,730 East 236th Street,10466,1929,100,15.4,1007426.3,,BRONX,40.895226,-73.854938,212,BRONX_212
2022,2715828,140 East 28th Street,10016,1931,100,22.4,2358318.9,3070.6,MANHATTAN,40.742481,-73.982086,106,MANHATTAN_106
2022,2715840,10 Bay Street Landings,10301,1984,93,48.7,8951856.8,5744.5,STATEN IS,40.641656,-74.076048,501,STATEN IS_501
2022,2719908,216 East 47th Street,10017,1985,81,41.1,3482777.2,2921.5,MANHATTAN,40.753686,-73.971547,106,MANHATTAN_106
2022,2730706,825 Gerard Ave,10451,1929,76,67.2,7164306.8,10334.3,BRONX,40.825866,-73.925913,204,BRONX_204
2022,2730708,835 Walton Ave,10451,1926,86,62.7,5790282.8,6846.9,BRONX,40.826118,-73.924757,204,BRONX_204
2022,2734682,1001 St. Nicholas Ave,10032,1923,9,122.3,9324685.2,10000.5,MANHATTAN,40.834816,-73.939918,112,MANHATTAN_112
2022,2734688,1820 East 13th Street,11229,1941,85,59,7299526.8,6077.2,BROOKLYN,40.604916,-73.959456,315,BROOKLYN_315
2022,2734710,36-19 167th Street,11358,1938,70,72.7,5489948.6,2639.9,QUEENS,40.76266,-73.798946,407,QUEENS_407
2022,2734712,1 74th Street,11209,1938,77,69.1,8287100.8,4658.1,BROOKLYN,40.634311,-74.036584,310,BROOKLYN_310
2022,2734714,34-35 76th Street,11372,1949,72,71.2,9488467.4,6034.5,QUEENS,40.752043,-73.890405,403,QUEENS_403
2022,2734716,34-31 81st Street,11372,1937,76,67.6,6794604.1,3702.1,QUEENS,40.752897,-73.885819,403,QUEENS_403
2022,2734718,1412 Ocean Avenue,11230,1936,83,61.2,4332644.1,2157.4,BROOKLYN,40.62751,-73.956744,314,BROOKLYN_314
2022,2734720,3033 Brighton 14th Street,11235,1932,89,61.4,3603320.6,2897.2,BROOKLYN,40.57883,-73.955278,313,BROOKLYN_313
2022,2734730,66-20 108th Street,11375,1939,82,62.4,5376634.8,5134.6,QUEENS,40.729822,-73.84801,406,QUEENS_406
2022,2734736,545 West 236th Street,10463,1939,93,48.3,5075298.3,3858.5,BRONX,40.886547,-73.908989,208,BRONX_208
2022,2734738,1665 East 7th Street,11230,1940,95,83.1,4123761.7,2172.3,BROOKLYN,40.610333,-73.966437,312,BROOKLYN_312
2022,2734740,1225 Avenue R,11229,1939,80,66.8,5000522,2933,BROOKLYN,40.60552,-73.96036,315,BROOKLYN_315
2022,2734744,53-01 32nd Ave,11377,1941,8,91.7,10630809.3,5081.1,QUEENS,40.755368,-73.907851,401,QUEENS_401
2022,2734748,125 Ocean Parkway,11218,1940,85,64.1,6459971.9,4990.3,BROOKLYN,40.647385,-73.974573,312,BROOKLYN_312
2022,2734750,1685 Ocean Avenue,11230,1937,85,57.8,7170275.5,4565.1,BROOKLYN,40.620593,-73.955412,314,BROOKLYN_314
2022,2734752,1164 Cromwell Ave,10452,1926,64,75.9,6194803.3,,BRONX,40.83496,-73.92294,204,BRONX_204
2022,2734754,103-11 68th Drive,11375,1957,100,13.7,1235048.5,3158.3,QUEENS,40.723974,-73.850711,406,QUEENS_406
2022,2734758,120 Ocean Parkway,11218,1931,89,57.3,4602133,2119.2,BROOKLYN,40.647459,-73.9752,312,BROOKLYN_312
2022,2734760,36-35 167th Street,11358,1942,86,65.7,4695299.3,3123.1,QUEENS,40.762654,-73.798946,407,QUEENS_407
2022,2734762,112-41 72nd Road,11375,1941,72,69.5,4470144.8,2461.8,QUEENS,40.721151,-73.837748,406,QUEENS_406
2022,2734770,175-05 Wexford Terrace,11432,1941,83,67.7,5360823.3,3072.8,QUEENS,40.71245,-73.788334,408,QUEENS_408
2022,2734777,1159 Brighton Beach Avenue,11235,1934,56,85.7,5315948.8,3949,BROOKLYN,40.577477,-73.955157,313,BROOKLYN_313
2022,2734779,1250 Ocean Parkway,11230,1956,61,78.2,8613390.1,3376.6,BROOKLYN,40.618198,-73.969347,312,BROOKLYN_312
2022,2734783,4910 17th Avenue,11204,1931,37,85.9,6066064.6,3667,BROOKLYN,40.629435,-73.98319,312,BROOKLYN_312
2022,2734785,2786 Bainbridge Ave,10458,1937,93,74.9,5053559.8,3341.5,BRONX,40.868017,-73.888941,207,BRONX_207
2022,2734789,3109 Brighton 7th Street,11235,1928,90,64.6,5005081.9,,BROOKLYN,40.57718,-73.960499,313,BROOKLYN_313
2022,2734813,1180 Ocean Parkway,11230,1952,45,99.3,9803495.1,,BROOKLYN,40.619938,-73.969681,312,BROOKLYN_312
2022,2734815,1565 Thieriot Ave,10460,1930,93,52.2,7285340.7,9345.6,BRONX,40.839733,-73.865934,209,BRONX_209
2022,2742954,34-43 Crescent Street,11106,1964,79,66.8,7425472.7,4207.7,QUEENS,40.760553,-73.931166,401,QUEENS_401
2022,2743051,2830 Morris Avenue,10468,1941,50,91.5,5611824,5615.6,BRONX,40.870826,-73.893589,207,BRONX_207
2022,2745630,20 Plaza Street,11238,1940,72,72.6,10212054.9,3495.6,BROOKLYN,40.675526,-73.970301,308,BROOKLYN_308
2022,2745632,215 East 79th Street,10075,1938,58,76.2,7693426.3,2838.1,MANHATTAN,40.774053,-73.956729,108,MANHATTAN_108
2022,2745648,1787 Madison Avenue,10035,1903,46,80.2,9661937.9,3827.4,MANHATTAN,40.800833,-73.944218,111,MANHATTAN_111
2022,2745658,207 East 74th Street,10021,1963,47,78.4,10574728.7,3971.4,MANHATTAN,40.770889,-73.959207,108,MANHATTAN_108
2022,2747968,2754 Claflin Ave,10468,1962,91,80.6,4344227.8,4516,BRONX,40.870596,-73.900485,208,BRONX_208
2022,2749787,4295 Webster Ave,10470,1957,100,19.3,1118885,2909.9,BRONX,40.899231,-73.86211,212,BRONX_212
2022,2750218,4315 Webster Ave,10470,1958,100,17.1,1059998.6,3215.5,BRONX,40.899615,-73.861997,212,BRONX_212
2022,2750238,4320 Van Cortlandt Park E,10470,1958,94,53.1,8069141.6,3643.8,BRONX,40.898877,-73.874073,212,BRONX_212
